record_id,date,traffic_source,page_url,sessions,users,bounce_rate,session_duration,pages_per_session,conversions,goal_completions
10707,2026-02-15,Paid Search,/home,20,17,0.4209,252.4,3.48,1.0,3
14454,2026-05-01,Referral,/about-us,6,5,0.4929,201.2,2.64,0.0,0
17533,2026-07-02,Referral,/home,27,25,0.3948,232.2,2.35,1.0,2
17828,2026-07-08,Paid Search,/blog/summer-sale-guide,18,17,0.7182,196.5,1.0,0.0,0
14786,2026-05-08,Organic Search,/pricing,13,11,0.3705,236.2,3.22,2.0,2
15426,2026-05-21,Organic Search,/product/winter-jackets,19,18,0.3067,169.8,2.94,2.0,2
18760,2026-07-27,Organic Search,/product/running-shoes,33,30,0.3297,221.5,3.13,4.0,5
16669,2026-06-15,Organic Search,/product/running-shoes,33,30,0.3155,194.3,2.6,3.0,4
10726,2026-02-15,Social,/product/winter-jackets,5,5,0.6003,112.6,1.6,0.0,0
12455,2026-03-22,Referral,/product/running-shoes,5,4,0.3276,200.1,3.0,1.0,1
11152,2026-02-24,Paid Search,/home,32,29,,176.8,3.24,3.0,3
16990,2026-06-21,Referral,/product/backpacks,6,5,0.3251,183.1,2.9,0.0,0
13424,2026-04-10,Direct,/blog/how-to-choose-running-shoes,16,13,0.4552,296.2,2.2,1.0,1
11646,2026-03-06,Organic Search,/about-us,16,14,0.4408,112.7,2.46,3.0,3
10563,2026-02-12,Paid Search,/blog/summer-sale-guide,12,10,0.6853,181.7,1.14,1.0,1
10806,2026-02-17,Paid Search,/product/winter-jackets,17,15,0.448,167.2,3.45,3.0,3
18552,2026-07-22,Direct,/product/winter-jackets,7,6,0.31,211.1,3.54,0.0,0
12275,2026-03-18,Direct,/home,14,12,0.2541,247.7,2.88,0.0,0
10800,2026-02-17,Organic Search,/about-us,12,11,0.5829,177.9,1.23,0.0,0
16051,2026-06-02,Referral,/checkout,3,3,0.2787,,3.11,0.0,0
18818,2026-07-28,Organic Search,/checkout,10,8,0.3695,232.6,2.52,0.0,0
16867,2026-06-19,Organic Search,/home,52,46,0.4118,195.6,3.4,2.0,3
10383,2026-02-08,Social,/blog/summer-sale-guide,5,4,0.7964,107.8,1.0,0.0,0
10629,2026-02-13,Social,/product/running-shoes,12,10,0.5602,63.2,2.72,0.0,0
13974,2026-04-21,Direct,/blog/summer-sale-guide,10,9,0.5383,266.1,2.31,0.0,0
15390,2026-05-20,Paid Search,/about-us,10,9,0.5814,86.4,1.87,0.0,1
17540,2026-07-02,Referral,/contact,6,5,0.4581,115.1,,0.0,0
15133,2026-05-15,Organic Search,/pricing,18,15,0.3262,177.6,3.14,1.0,1
10303,2026-02-07,Organic Search,/product/winter-jackets,16,15,0.3959,244.6,2.57,0.0,0
16557,2026-06-12,Social,/checkout,8,8,0.4885,116.0,2.72,0.0,0
11791,2026-03-09,Organic Search,/product/backpacks,15,15,0.4087,116.5,2.02,0.0,0
14422,2026-04-30,Direct,/blog/how-to-choose-running-shoes,14,13,0.5482,280.2,1.97,0.0,0
13951,2026-04-21,Referral,/product/winter-jackets,9,8,0.432,209.6,3.43,0.0,0
12789,2026-03-29,Organic Search,/contact,11,9,0.6981,113.2,1.23,0.0,0
13269,2026-04-07,Social,/checkout,6,5,0.4831,178.3,2.29,0.0,0
16292,2026-06-07,Referral,/product/winter-jackets,7,6,0.3762,212.3,3.36,0.0,0
10377,2026-02-08,Referral,/checkout,1,1,0.2722,215.1,3.62,0.0,0
11732,2026-03-07,Direct,/product/winter-jackets,4,4,0.3139,254.4,3.51,1.0,1
18545,2026-07-22,Social,/blog/summer-sale-guide,12,10,0.8279,146.6,,0.0,0
14714,2026-05-06,Social,/about-us,6,5,0.6745,72.9,1.1,0.0,0
10637,2026-02-13,Social,/checkout,2,2,0.4955,136.5,1.99,0.0,1
17292,2026-06-27,Referral,/pricing,5,5,0.2193,,3.14,0.0,0
18016,2026-07-12,Organic Search,/blog/how-to-choose-running-shoes,21,19,0.561,240.3,2.36,1.0,1
10638,2026-02-13,Direct,/home,16,16,0.3319,234.4,3.86,0.0,0
15125,2026-05-15,Organic Search,/home,46,39,0.3519,234.4,3.32,2.0,2
15302,2026-05-18,Referral,/pricing,7,6,0.2948,221.3,4.11,0.0,0
18086,2026-07-13,Referral,/blog/how-to-choose-running-shoes,13,12,0.5122,291.8,2.62,0.0,0
14001,2026-04-22,Referral,/product/winter-jackets,10,10,0.3481,194.8,2.92,0.0,0
17905,2026-07-09,Direct,/product/backpacks,8,7,0.3014,222.6,3.33,0.0,0
11122,2026-02-23,Social,/home,24,22,0.5284,140.1,2.3,0.0,0
10842,2026-02-17,Direct,/pricing,6,5,0.3293,231.2,3.24,1.0,1
12497,2026-03-23,Paid Search,/product/backpacks,10,9,0.5432,175.8,2.0,1.0,2
10929,2026-02-19,Social,/about-us,5,5,0.658,72.0,1.44,0.0,0
13173,2026-04-05,Direct,/product/backpacks,6,6,0.2541,215.0,3.53,0.0,0
17422,2026-06-30,Organic Search,/checkout,16,15,0.2447,194.4,3.21,3.0,3
16721,2026-06-16,Organic Search,/product/backpacks,26,25,,163.0,2.26,0.0,1
15171,2026-05-15,Direct,/about-us,7,7,0.4879,162.0,2.78,0.0,0
11990,2026-03-13,Organic Search,/blog/how-to-choose-running-shoes,24,21,0.5194,258.0,1.89,1.0,1
18653,2026-07-24,Direct,/blog/how-to-choose-running-shoes,18,16,0.5054,290.4,2.2,0.0,0
17950,2026-07-10,Social,/pricing,8,8,0.529,123.9,2.27,0.0,0
17716,2026-07-06,Organic Search,/product/backpacks,28,24,0.4229,171.5,3.25,1.0,1
12382,2026-03-20,Direct,/pricing,12,11,0.2082,293.5,3.25,0.0,0
10582,2026-02-12,Social,/blog/how-to-choose-running-shoes,8,7,0.6643,119.9,1.71,0.0,0
16476,2026-06-11,Organic Search,/pricing,13,12,0.3631,225.7,2.65,1.0,1
10777,2026-02-16,Social,/product/backpacks,10,9,0.6193,,1.41,0.0,0
12746,2026-03-28,Paid Search,/product/backpacks,10,8,0.5006,170.6,2.43,0.0,0
14612,2026-05-04,Social,/blog/how-to-choose-running-shoes,9,7,0.7137,186.3,1.09,0.0,0
14277,2026-04-27,Direct,/checkout,2,2,0.1979,266.2,3.18,0.0,0
11282,2026-02-26,Direct,/home,15,13,0.3228,227.6,2.61,0.0,0
16157,2026-06-04,Social,/about-us,6,5,0.6314,115.1,1.72,0.0,0
16495,2026-06-11,Referral,/contact,7,6,0.5154,105.3,1.59,0.0,0
11315,2026-02-27,Referral,/product/backpacks,6,6,0.3642,,3.21,,1
17000,2026-06-21,Social,/product/backpacks,4,4,0.6191,81.7,1.94,0.0,0
16783,2026-06-17,Paid Search,/blog/summer-sale-guide,13,11,0.6718,176.3,1.73,0.0,0
15142,2026-05-15,Paid Search,/contact,3,3,0.6575,122.6,1.71,0.0,0
13177,2026-04-05,Direct,/contact,3,3,0.5197,100.7,2.42,0.0,0
14076,2026-04-23,Direct,/pricing,7,7,0.3285,214.2,3.0,0.0,0
16860,2026-06-18,Direct,/product/backpacks,6,5,0.3923,210.7,2.43,1.0,2
18314,2026-07-18,Organic Search,/product/winter-jackets,16,13,0.3623,185.2,3.3,3.0,3
10470,2026-02-10,Referral,/product/winter-jackets,13,12,0.3546,147.4,2.16,1.0,1
13823,2026-04-18,Direct,/blog/how-to-choose-running-shoes,6,5,0.5773,259.2,1.87,0.0,0
16999,2026-06-21,Social,/product/winter-jackets,11,9,0.562,95.6,1.66,1.0,1
18750,2026-07-26,Direct,/product/running-shoes,11,9,0.3827,262.2,2.43,0.0,0
17805,2026-07-07,Direct,/product/winter-jackets,11,10,0.2816,282.2,3.11,0.0,1
14910,2026-05-10,Social,/blog/how-to-choose-running-shoes,7,7,0.6375,169.2,1.53,0.0,0
18196,2026-07-15,Social,/blog/how-to-choose-running-shoes,11,9,0.7433,123.5,1.34,0.0,0
13408,2026-04-10,Referral,/pricing,6,5,0.3895,250.1,3.32,0.0,0
10771,2026-02-16,Referral,/contact,5,4,0.5697,161.3,2.15,0.0,0
12083,2026-03-14,Direct,/pricing,3,3,0.2414,299.0,,0.0,0
11970,2026-03-12,Social,/blog/how-to-choose-running-shoes,16,15,0.7487,179.5,1.0,,0
12229,2026-03-17,Direct,/blog/how-to-choose-running-shoes,15,12,0.5715,303.3,2.06,1.0,1
17446,2026-06-30,Social,/product/backpacks,9,7,0.6005,103.9,1.51,1.0,1
15105,2026-05-14,Social,/home,33,29,0.6284,74.3,1.0,0.0,0
10335,2026-02-07,Social,/blog/how-to-choose-running-shoes,11,9,0.6723,158.5,2.19,0.0,0
15824,2026-05-29,Organic Search,/home,61,51,0.3893,180.2,2.86,0.0,1
13648,2026-04-15,Paid Search,/checkout,7,6,0.3211,190.1,3.05,1.0,2
15265,2026-05-17,Direct,/product/running-shoes,5,5,0.3377,266.4,3.1,1.0,2
14660,2026-05-05,Social,/product/winter-jackets,11,9,0.6063,156.1,2.18,0.0,0
15383,2026-05-20,Organic Search,/checkout,8,7,0.2943,220.8,2.89,1.0,1
11327,2026-02-27,Social,/blog/summer-sale-guide,8,8,0.7471,123.7,1.96,0.0,0
10345,2026-02-07,Direct,/blog/how-to-choose-running-shoes,7,6,0.4764,242.1,1.86,0.0,1
12311,2026-03-19,Referral,/about-us,9,8,0.5167,163.1,2.38,0.0,0
11243,2026-02-26,Organic Search,/product/running-shoes,34,28,0.4468,211.3,2.16,4.0,5
13357,2026-04-09,Referral,/contact,5,4,0.6308,198.0,2.15,0.0,0
15267,2026-05-17,Direct,/product/backpacks,6,6,0.3694,243.4,2.4,0.0,0
18674,2026-07-25,Paid Search,/blog/summer-sale-guide,17,16,0.7074,155.5,,1.0,2
11209,2026-02-25,Paid Search,/contact,5,5,0.6985,87.3,1.6,0.0,0
11099,2026-02-23,Organic Search,/contact,10,9,0.6299,109.4,1.71,0.0,0
15143,2026-05-15,Paid Search,/pricing,11,9,0.3561,195.9,2.31,2.0,2
12610,2026-03-25,Referral,/about-us,6,5,0.4998,215.4,2.86,0.0,0
16068,2026-06-02,Direct,/about-us,9,8,0.3494,166.1,3.44,0.0,0
13120,2026-04-04,Social,/checkout,3,3,0.4643,94.6,2.53,0.0,0
13303,2026-04-08,Referral,/product/backpacks,9,8,0.3972,210.0,2.22,0.0,0
10174,2026-02-04,Referral,/product/backpacks,6,5,0.3208,266.1,2.52,0.0,0
17296,2026-06-27,Social,/product/winter-jackets,8,7,0.5247,81.0,1.39,0.0,0
10185,2026-02-04,Social,/blog/how-to-choose-running-shoes,9,8,0.7807,112.8,1.0,0.0,0
13944,2026-04-21,Paid Search,/blog/summer-sale-guide,10,9,0.6523,205.0,1.85,0.0,0
11822,2026-03-09,Social,/blog/how-to-choose-running-shoes,15,14,0.7289,185.5,1.94,0.0,0
11500,2026-03-03,Organic Search,/checkout,10,10,0.1901,247.5,3.98,1.0,1
10236,2026-02-05,Social,/blog/summer-sale-guide,12,10,0.7436,156.7,1.28,0.0,0
14532,2026-05-03,Organic Search,/blog/how-to-choose-running-shoes,22,21,0.5625,203.2,1.75,0.0,0
17992,2026-07-11,Social,/home,13,11,0.4755,115.8,2.65,0.0,0
15009,2026-05-12,Social,/blog/how-to-choose-running-shoes,12,11,0.7297,198.7,1.3,0.0,0
11105,2026-02-23,Paid Search,/product/backpacks,6,6,0.5909,154.3,2.43,1.0,1
17477,2026-07-01,Paid Search,/blog/how-to-choose-running-shoes,15,12,0.6202,165.0,1.45,2.0,2
15540,2026-05-23,Paid Search,/about-us,4,4,0.633,148.3,1.48,0.0,0
16080,2026-06-03,Organic Search,/pricing,16,14,0.3428,171.4,2.35,0.0,0
17926,2026-07-10,Paid Search,/blog/how-to-choose-running-shoes,18,17,0.629,234.5,1.69,2.0,2
10918,2026-02-19,Referral,/blog/how-to-choose-running-shoes,8,7,0.503,248.2,1.83,0.0,0
16678,2026-06-15,Paid Search,/home,29,25,0.3855,177.3,2.22,0.0,2
16288,2026-06-07,Paid Search,/pricing,3,3,0.4176,196.2,3.16,0.0,0
16702,2026-06-15,Social,/blog/how-to-choose-running-shoes,10,9,0.7257,131.6,1.22,1.0,1
10604,2026-02-13,Organic Search,/about-us,13,12,0.5322,209.5,1.94,,1
13346,2026-04-09,Paid Search,/about-us,12,11,0.5647,74.5,2.36,0.0,0
16447,2026-06-10,Referral,/checkout,6,5,0.2158,185.5,3.17,0.0,0
14452,2026-05-01,Referral,/blog/how-to-choose-running-shoes,6,5,0.5384,266.2,2.07,0.0,0
11465,2026-03-02,Referral,/blog/how-to-choose-running-shoes,13,11,0.529,305.7,2.51,1.0,1
15272,2026-05-17,Direct,/pricing,9,7,0.3668,211.1,2.66,1.0,1
14055,2026-04-23,Referral,/about-us,4,3,0.4077,180.9,2.73,0.0,0
14308,2026-04-28,Social,/home,17,15,0.5968,91.5,2.15,0.0,1
11214,2026-02-25,Referral,/product/winter-jackets,4,4,0.3613,244.1,3.18,0.0,0
12829,2026-03-29,Direct,/contact,5,4,0.5642,216.2,2.23,0.0,0
10117,2026-02-03,Paid Search,/about-us,6,6,0.5344,164.0,2.73,0.0,0
18202,2026-07-15,Direct,/home,17,16,0.245,263.6,3.84,0.0,0
11831,2026-03-09,Direct,/blog/how-to-choose-running-shoes,14,13,0.559,259.2,2.13,3.0,3
14974,2026-05-11,Direct,/checkout,4,4,0.2593,288.4,3.0,0.0,0
13979,2026-04-22,Organic Search,/home,28,26,0.3781,189.1,2.79,1.0,1
10043,2026-02-01,Direct,/product/winter-jackets,10,9,0.3446,239.5,2.89,0.0,1
11071,2026-02-22,Referral,/checkout,4,4,0.3763,225.8,2.32,0.0,1
15050,2026-05-13,Referral,/blog/summer-sale-guide,5,4,0.5661,232.6,2.11,0.0,0
15389,2026-05-20,Paid Search,/blog/summer-sale-guide,12,11,0.6731,148.3,1.62,1.0,1
17384,2026-06-29,Referral,/product/running-shoes,17,16,,202.5,2.67,1.0,2
14209,2026-04-26,Social,/product/running-shoes,13,12,0.6045,95.7,1.01,0.0,0
10983,2026-02-20,Direct,/home,18,17,0.248,209.8,3.39,2.0,3
16956,2026-06-20,Social,/checkout,1,1,0.458,119.6,2.44,,0
10544,2026-02-11,Direct,/about-us,1,1,0.4458,218.1,2.86,0.0,0
11158,2026-02-24,Paid Search,/about-us,7,6,0.5448,125.5,1.86,0.0,0
17316,2026-06-28,Organic Search,/product/backpacks,18,15,0.4058,151.6,2.44,1.0,1
16898,2026-06-19,Social,/product/running-shoes,14,12,0.5352,128.8,2.28,0.0,0
13279,2026-04-07,Direct,/checkout,7,6,0.2328,257.8,3.51,0.0,0
18316,2026-07-18,Organic Search,/blog/how-to-choose-running-shoes,25,21,0.5833,214.0,2.54,0.0,0
11328,2026-02-27,Social,/about-us,6,5,0.6611,43.5,1.15,0.0,0
13061,2026-04-03,Referral,/checkout,2,2,0.197,217.0,3.33,1.0,1
16893,2026-06-19,Referral,/about-us,7,6,0.5024,189.5,2.76,0.0,0
18181,2026-07-15,Paid Search,/checkout,5,4,0.2623,,3.54,2.0,2
12017,2026-03-13,Social,/product/running-shoes,17,15,0.5253,162.7,2.46,0.0,0
16298,2026-06-07,Referral,/pricing,4,4,0.3178,258.5,3.38,1.0,1
17436,2026-06-30,Referral,/product/backpacks,8,7,0.3869,101.3,2.36,0.0,0
11812,2026-03-09,Referral,/blog/how-to-choose-running-shoes,8,7,0.4704,285.5,2.3,0.0,0
13431,2026-04-11,Organic Search,/product/running-shoes,32,29,0.4022,221.1,2.98,4.0,5
15778,2026-05-28,Organic Search,/blog/how-to-choose-running-shoes,39,36,0.6577,278.3,1.12,1.0,2
13916,2026-04-20,Social,/contact,15,14,0.8044,20.3,1.4,0.0,0
15358,2026-05-19,Social,/blog/how-to-choose-running-shoes,10,9,0.6964,129.1,1.9,0.0,0
13467,2026-04-11,Social,/contact,11,9,0.8738,29.0,1.0,0.0,0
18670,"July 25, 2026",Paid Search,/product/running-shoes,17,14,0.5497,145.3,1.26,3.0,5
14606,2026-05-04,Referral,/pricing,5,4,0.4338,,2.36,0.0,0
10365,2026-02-08,Paid Search,/blog/summer-sale-guide,8,7,0.6237,234.1,1.88,0.0,0
11789,2026-03-09,Organic Search,/product/running-shoes,25,22,0.4304,206.6,2.52,1.0,1
17440,2026-06-30,Referral,/contact,1,1,0.5312,157.9,1.35,0.0,0
10077,2026-02-02,Referral,/about-us,3,3,0.4206,205.8,2.35,0.0,0
10189,2026-02-04,Social,/pricing,8,8,0.5049,110.4,1.8,0.0,1
13406,2026-04-10,Referral,/about-us,4,4,0.4044,186.6,3.28,1.0,1
17012,2026-06-21,Direct,/blog/summer-sale-guide,5,5,0.4961,276.8,2.69,0.0,0
12023,2026-03-13,Social,/contact,4,4,0.733,10.0,1.12,0.0,0
13058,2026-04-03,Referral,/about-us,4,3,,136.2,2.34,0.0,0
17821,2026-07-08,Organic Search,/pricing,14,12,0.2575,186.0,3.39,3.0,3
14257,2026-04-27,Referral,/checkout,5,5,0.2284,218.9,3.64,0.0,0
14171,2026-04-25,Direct,/product/backpacks,7,7,0.4235,226.1,2.77,0.0,0
11853,2026-03-10,Paid Search,/about-us,10,9,0.5779,153.8,1.53,0.0,1
15858,2026-05-29,Social,/blog/how-to-choose-running-shoes,15,13,0.7393,134.7,1.5,0.0,0
13442,2026-04-11,Paid Search,/product/winter-jackets,24,21,0.4618,218.5,2.37,1.0,2
15986,2026-06-01,Paid Search,/blog/how-to-choose-running-shoes,14,13,0.6925,189.7,1.56,2.0,2
12594,2026-03-25,Paid Search,/home,31,27,0.4843,151.1,2.2,2.0,4
13315,2026-04-08,Social,/blog/summer-sale-guide,23,19,0.6773,59.8,1.78,0.0,0
10324,2026-02-07,Referral,/product/backpacks,6,5,0.3559,254.7,3.43,0.0,0
16279,2026-06-07,Organic Search,/checkout,5,4,0.3205,240.2,3.1,0.0,0
12491,2026-03-23,Organic Search,/contact,2,2,0.5616,136.1,1.67,1.0,1
11604,2026-03-05,Paid Search,/product/backpacks,16,14,0.4218,120.4,2.83,0.0,1
12498,2026-03-23,Paid Search,/blog/how-to-choose-running-shoes,11,10,0.6587,170.7,1.27,0.0,0
10796,2026-02-17,Organic Search,/product/winter-jackets,27,26,0.3994,167.0,2.96,1.0,3
12434,2026-03-22,Organic Search,/home,31,29,0.4568,156.6,3.17,0.0,0
17745,2026-07-06,Social,/product/winter-jackets,16,15,0.5351,92.2,2.21,0.0,0
18871,2026-07-29,Paid Search,/product/winter-jackets,13,11,0.4497,139.8,2.52,2.0,2
18460,2026-07-21,Organic Search,/home,55,48,0.4011,217.8,3.27,6.0,7
14834,2026-05-09,Organic Search,/contact,11,10,0.6936,169.6,1.2,0.0,0
10553,2026-02-12,Organic Search,/blog/summer-sale-guide,19,16,0.6098,244.6,1.16,0.0,0
13701,2026-04-16,Referral,/product/winter-jackets,5,5,0.3126,184.2,2.82,0.0,0
18000,2026-07-11,Social,/pricing,4,4,0.4739,125.8,1.47,0.0,0
12939,2026-04-01,Organic Search,/contact,18,17,0.6935,157.1,1.0,0.0,0
12523,2026-03-23,Social,/checkout,3,3,0.4252,214.2,1.91,1.0,1
13696,2026-04-16,Paid Search,/contact,12,10,0.662,116.6,1.31,0.0,0
13909,2026-04-20,Social,/home,44,39,0.633,135.6,1.13,0.0,3
13887,2026-04-20,Organic Search,/pricing,19,17,0.3514,221.5,2.82,0.0,0
15144,2026-05-15,Paid Search,/checkout,6,5,0.2936,221.7,4.13,0.0,0
18145,2026-07-14,Social,/product/backpacks,12,11,0.6971,99.0,1.63,0.0,0
13812,2026-04-18,Social,/product/backpacks,13,12,0.5762,,1.97,0.0,0
16864,2026-06-18,Direct,/contact,7,6,0.4981,132.4,3.53,0.0,1
12768,2026-03-28,Social,/blog/summer-sale-guide,4,4,0.7542,98.2,1.2,0.0,0
12418,2026-03-21,Social,/blog/how-to-choose-running-shoes,7,6,0.7459,73.1,1.7,0.0,0
15366,2026-05-19,Direct,/product/winter-jackets,10,10,0.4059,220.3,2.82,1.0,1
10460,2026-02-10,Paid Search,/product/winter-jackets,11,9,0.4882,,1.71,1.0,2
17346,2026-06-28,Social,/product/backpacks,8,7,0.5743,117.4,2.04,0.0,1
12767,2026-03-28,Social,/blog/how-to-choose-running-shoes,8,8,0.7872,197.2,1.11,0.0,0
15341,2026-05-19,Paid Search,/contact,3,3,0.6214,101.1,2.43,0.0,0
13021,2026-04-02,Social,/checkout,4,3,0.5054,102.3,1.94,0.0,1
10515,2026-02-11,Paid Search,/contact,7,7,0.6311,66.8,1.32,0.0,0
15451,2026-05-21,Referral,/contact,9,9,0.5884,103.6,1.21,0.0,0
17725,2026-07-06,Paid Search,/product/winter-jackets,10,9,0.5201,161.9,1.66,1.0,1
14088,2026-04-24,Paid Search,/home,34,30,0.4435,190.9,2.96,3.0,4
14032,2026-04-23,Organic Search,/product/backpacks,20,17,0.395,233.1,3.07,0.0,1
16843,2026-06-18,Referral,/about-us,5,5,0.4794,114.7,2.65,1.0,3
10585,2026-02-12,Social,/contact,5,4,0.7037,60.8,1.13,0.0,0
10366,2026-02-08,Paid Search,/about-us,6,5,0.513,134.0,1.91,0.0,0
12441,2026-03-22,Organic Search,/contact,10,8,0.6668,140.5,,0.0,0
15754,2026-05-27,Social,/home,20,17,0.5194,95.5,2.13,0.0,0
18294,2026-07-17,Social,/product/winter-jackets,11,9,0.5526,87.1,1.97,1.0,1
18475,2026-07-21,Paid Search,/blog/summer-sale-guide,20,19,0.7011,202.9,1.17,0.0,0
18992,2026-07-31,Social,/product/backpacks,9,8,0.6219,100.8,2.05,0.0,0
15845,2026-05-29,Referral,/product/running-shoes,15,13,0.3667,246.1,2.48,1.0,1
18454,2026-07-20,Direct,/blog/how-to-choose-running-shoes,10,9,0.4468,271.7,2.52,1.0,1
12139,2026-03-16,Organic Search,/blog/how-to-choose-running-shoes,28,24,0.5303,230.5,1.52,1.0,1
13205,2026-04-06,Referral,/blog/summer-sale-guide,7,7,0.5898,286.1,1.98,0.0,0
15719,2026-05-26,Direct,/blog/summer-sale-guide,7,6,0.4746,326.8,1.9,0.0,0
12671,2026-03-26,Social,/contact,6,5,0.87,43.8,,0.0,0
15184,2026-05-16,Organic Search,/checkout,11,9,,208.9,3.31,2.0,2
14455,2026-05-01,Referral,/contact,2,2,0.5838,164.4,2.14,0.0,0
14489,2026-05-02,Paid Search,/product/running-shoes,13,11,0.5399,143.5,1.57,1.0,2
14596,2026-05-04,Paid Search,/pricing,6,6,0.4118,153.4,3.24,0.0,0
15913,2026-05-30,Direct,/home,16,15,0.2074,204.0,3.42,0.0,1
11980,2026-03-12,Direct,/blog/how-to-choose-running-shoes,13,11,0.5384,296.8,2.11,0.0,1
16567,2026-06-12,Direct,/checkout,2,2,0.2279,230.5,4.02,1.0,1
17679,2026-07-05,Paid Search,/about-us,5,4,0.4686,90.0,2.08,1.0,1
18963,2026-07-31,Organic Search,/blog/how-to-choose-running-shoes,31,27,0.5413,215.1,1.5,2.0,3
16028,2026-06-02,Organic Search,/about-us,8,7,0.5075,225.5,1.71,1.0,1
17661,2026-07-04,Direct,/pricing,1,1,0.219,263.7,3.61,0.0,0
11855,2026-03-10,Paid Search,/pricing,11,10,0.2388,160.0,3.99,0.0,1
14053,2026-04-23,Referral,/blog/how-to-choose-running-shoes,8,7,0.5354,242.1,1.99,0.0,0
13245,2026-04-07,Paid Search,/blog/summer-sale-guide,18,16,0.6273,186.4,1.76,0.0,0
12362,2026-03-20,Referral,/pricing,8,7,0.2881,285.2,2.82,2.0,5
18630,2026-07-24,Referral,/product/running-shoes,18,16,0.384,204.9,2.67,2.0,2
15567,2026-05-23,Direct,/product/backpacks,3,3,0.2989,272.9,3.13,0.0,0
18960,2026-07-31,Organic Search,/product/running-shoes,39,33,0.356,230.2,2.43,4.0,6
11195,2026-02-25,Organic Search,/product/backpacks,19,18,,209.7,2.74,1.0,1
15287,2026-05-18,Paid Search,/product/backpacks,8,7,0.4224,131.6,1.96,1.0,1
17227,2026-06-26,Paid Search,/product/winter-jackets,8,8,0.4171,206.7,2.73,2.0,2
13062,2026-04-03,Social,/home,20,18,0.5053,101.1,2.97,1.0,1
14415,2026-04-30,Social,/contact,6,5,0.7204,36.7,1.73,0.0,0
15803,2026-05-28,Referral,/checkout,2,2,0.283,257.4,2.71,0.0,0
13041,2026-04-03,Organic Search,/checkout,8,7,0.2722,244.3,2.7,1.0,2
11794,2026-03-09,Organic Search,/about-us,17,16,0.5221,147.5,2.61,1.0,1
17130,2026-06-24,Paid Search,/blog/how-to-choose-running-shoes,17,16,0.6307,212.0,2.0,1.0,1
16505,2026-06-11,Social,/contact,5,4,0.7265,53.5,1.73,0.0,0
14743,2026-05-07,Paid Search,/blog/summer-sale-guide,23,20,0.6861,221.4,1.15,2.0,2
12057,2026-03-14,Referral,/product/running-shoes,10,9,0.3352,271.2,3.03,0.0,2
10072,2026-02-02,Referral,/product/running-shoes,12,10,0.3455,167.8,2.83,1.0,1
14879,2026-05-10,Organic Search,/product/winter-jackets,23,21,0.4058,228.0,2.6,0.0,0
14734,2026-05-07,Organic Search,/about-us,15,12,0.5527,120.6,1.88,0.0,0
12092,2026-03-15,Organic Search,/contact,7,6,0.5757,188.6,2.46,0.0,0
14516,2026-05-02,Social,/pricing,5,5,0.554,115.8,1.76,1.0,1
10802,2026-02-17,Organic Search,/pricing,19,17,0.3577,214.5,2.44,1.0,2
18326,2026-07-18,Paid Search,/blog/how-to-choose-running-shoes,11,10,0.6458,222.3,1.81,0.0,0
12403,2026-03-21,Paid Search,/checkout,6,5,0.3269,205.5,2.8,2.0,2
15387,2026-05-20,Paid Search,/product/backpacks,14,13,0.4601,130.2,1.84,1.0,1
13312,2026-04-08,Social,/product/winter-jackets,23,20,0.5472,114.3,1.11,4.0,4
14662,2026-05-05,Social,/blog/how-to-choose-running-shoes,14,14,0.6561,166.2,2.09,0.0,0
14833,2026-05-09,Organic Search,/about-us,6,5,0.534,159.7,2.25,0.0,0
17584,2026-07-03,Referral,/product/running-shoes,13,11,0.3196,271.8,2.58,1.0,1
15248,2026-05-17,Referral,/product/backpacks,9,8,0.4577,164.2,2.58,1.0,1
10537,2026-02-11,Social,/checkout,4,4,0.482,142.2,2.51,1.0,1
14506,2026-05-02,Referral,/pricing,4,3,0.3676,242.1,3.59,2.0,2
11596,2026-03-05,Organic Search,/blog/summer-sale-guide,18,16,0.6401,240.6,1.74,1.0,1
12644,2026-03-26,Paid Search,/home,31,30,0.4833,,1.84,2.0,2
10240,2026-02-05,Social,/checkout,4,4,0.3006,178.1,3.77,0.0,0
10724,2026-02-15,Social,/home,7,7,0.5033,81.6,2.09,0.0,0
14966,2026-05-11,Direct,/product/running-shoes,14,12,0.2572,221.6,2.68,1.0,1
12145,2026-03-16,Paid Search,/home,26,22,0.4313,118.4,2.73,5.0,5
14993,2026-05-12,Paid Search,/pricing,11,10,0.3385,138.3,1.98,0.0,0
13256,2026-04-07,Referral,/about-us,3,3,0.4221,223.7,2.49,0.0,1
11748,2026-03-08,Organic Search,/checkout,2,2,0.3158,256.4,2.86,0.0,0
12997,2026-04-02,Paid Search,/blog/summer-sale-guide,12,11,0.6343,197.5,1.93,0.0,0
15253,2026-05-17,Referral,/pricing,5,5,0.2618,,3.53,0.0,0
11333,2026-02-27,Direct,/product/running-shoes,12,12,0.3046,208.9,,0.0,0
18704,2026-07-25,Direct,/blog/summer-sale-guide,8,7,0.5679,213.7,1.92,0.0,1
15843,2026-05-29,Paid Search,/checkout,6,5,0.3306,153.0,2.3,0.0,1
18310,2026-07-17,Direct,/pricing,4,4,0.3094,272.8,3.73,0.0,0
17756,2026-07-06,Direct,/product/backpacks,4,3,0.4405,247.8,2.65,0.0,1
14853,2026-05-09,Referral,/about-us,3,3,0.5519,127.8,2.37,,0
